"","73","","admin","0.0000",""
"","73","","admin","12.0000",""
"","73","","admin","12.0000",""
"","73","","admin","12.0000",""
"","73","","admin","12.0000",""
"","43,48,49,115,124,125","Enabled","admin","0.0000",""
"","","Enabled","admin","2.0000","Taxable Goods"
"","","Enabled","admin","3.0000","Taxable Goods"
"","","Enabled","admin","4.0000","Taxable Goods"
"","","Enabled","admin","2.0000","Taxable Goods"
"","","Enabled","admin","3.0000","Taxable Goods"
"","","Enabled","admin","4.0000","Taxable Goods"
"","","Enabled","admin","2.0000","Taxable Goods"
"","","Enabled","admin","3.0000","Taxable Goods"
"","","Enabled","admin","4.0000","Taxable Goods"
"","","Enabled","admin","2.0000","Taxable Goods"
"","","Enabled","admin","3.0000","Taxable Goods"
"","","Enabled","admin","4.0000","Taxable Goods"
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","","Enabled","admin","50.0000","Taxable Goods"
"","","Enabled","admin","25.0000","Taxable Goods"
"","","Enabled","admin","100.0000","Taxable Goods"
"","","Enabled","admin","75.0000","Taxable Goods"
"","","Enabled","admin","51.0000","Taxable Goods"
"","","Enabled","admin","100.0000","Taxable Goods"
"","","Enabled","admin","149.0000","Taxable Goods"
"","","Enabled","admin","125.0000","Taxable Goods"
"","","Enabled","admin","50.0000","Taxable Goods"
"","","Enabled","admin","25.0000","Taxable Goods"
"","","Enabled","admin","100.0000","Taxable Goods"
"","","Enabled","admin","75.0000","Taxable Goods"
"","","Enabled","admin","50.0000","Taxable Goods"
"","","Enabled","admin","25.0000","Taxable Goods"
"","","Enabled","admin","100.0000","Taxable Goods"
"","","Enabled","admin","75.0000","Taxable Goods"
"","","Enabled","admin","50.0000","Taxable Goods"
"","","Enabled","admin","25.0000","Taxable Goods"
"","","Enabled","admin","100.0000","Taxable Goods"
"","","Enabled","admin","75.0000","Taxable Goods"
"","","Enabled","admin","5.0000","Taxable Goods"
"","","Enabled","admin","24.0000","Taxable Goods"
"","17,18,26,29,32,35,38,40,101,104,107,110,112","Enabled","admin","50.0000","Taxable Goods"
"","","Enabled","admin","10.0000","Taxable Goods"
"","","Enabled","admin","10.0000","Taxable Goods"
"","","Enabled","admin","10.0000","Taxable Goods"
"","","Enabled","admin","20.0000","Taxable Goods"
"","","Enabled","admin","20.0000","Taxable Goods"
"","","Enabled","admin","20.0000","Taxable Goods"
"","","Enabled","admin","10.0000","Taxable Goods"
"","","Enabled","admin","10.0000","Taxable Goods"
"","18,26,30,32,36,102,104,108","Enabled","admin","20.0000","Taxable Goods"
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","60,61,65,66,67,115,132","Enabled","admin","0.0000",""
"","18,26,30,32,36,102,104,108","Enabled","admin","0.0000",""
"","18,26,30,32,36,102,104,108","Enabled","admin","0.0000",""
"","17,18,20,26,28,100","Enabled","admin","0.0000",""
"","17,18,19,20,26,27","Enabled","admin","0.0000",""
"","59,153","Enabled","admin","15.0000","None"
"","59,153","Enabled","admin","41.0000","None"
"","59,153","Enabled","admin","442.0000","None"
"","59,153","Enabled","admin","46.0000","None"
"","95,138","Enabled","admin","0.0000",""
"","95,138","Enabled","admin","3.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","3.0000","None"
"","95,138","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","4.0000","None"
"","75,76,77,154,155,156","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","75,80,81,154,159,160","Enabled","admin","0.0000","None"
"","75,80,81,154,159,160","Enabled","admin","0.0000","None"
"","75,84,85,154,163,164","Enabled","admin","0.0000","None"
"","75,76,77,154,155,156","Enabled","admin","0.0000","None"
"","75,76,77,154,155,156","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","56,58,145,150,152","Enabled","admin","0.0000",""
"","59,153","Enabled","admin","354.0000","None"
"","92,131","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","4.0000","None"
"","92,131","Enabled","admin","7.0000","None"
"","92,131","Enabled","admin","18.0000","None"
"","92,131","Enabled","admin","7.0000","None"
"","92,131","Enabled","admin","11.0000","None"
"","92,131","Enabled","admin","23.0000","None"
"","92,131","Enabled","admin","32.0000","None"
"","92,131","Enabled","admin","1.0000","None"
"","92,131","Enabled","admin","3.0000","None"
"","92,131","Enabled","admin","6.0000","None"
"","92,131","","admin","0.0000",""
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","15.0000","None"
"","92,131","Enabled","admin","0.0000",""
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","2.0000","None"
"","92,131","Enabled","admin","5.0000","None"
"","92,131","Enabled","admin","0.0000",""
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","1.0000","None"
"","92,131","Enabled","admin","8.0000","None"
"","92,131","Enabled","admin","26.0000","None"
"","92,131","Enabled","admin","0.0000",""
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","2.0000","None"
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","4.0000","None"
"","91,130","Enabled","admin","13.0000","None"
"","91,130","Enabled","admin","7.0000","None"
"","91,130","Enabled","admin","4.0000","None"
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","5.0000","None"
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","23,46,50,118,122,126,172,173","Enabled","admin","0.0000",""
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","17.0000","None"
"","1,72,173","Enabled","admin","0.0000",""
"","","Enabled","admin","16.0000","None"
"","","Enabled","admin","47.0000","None"
"","","Enabled","admin","25.0000","None"
"","","Enabled","admin","7.0000","None"
"","1,72,173","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","1,72,173","Enabled","admin","20.0000","None"
"","1,72,173","Enabled","admin","61.0000","None"
"","51,127,172,173","Enabled","admin","14.0000","None"
"","24,47,119,123","Enabled","admin","0.0000",""
"","","Enabled","admin","15.0000","None"
"","","Enabled","admin","21.0000","None"
"","1,72,173","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","3.0000","None"
"","43,48,49,115,124,125","Enabled","admin","0.0000",""
"","47,51,123,127","Enabled","admin","0.0000",""
"","","Enabled","admin","18.0000","None"
"","","Enabled","admin","8.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","19.0000","None"
"","47,51,123,127","Enabled","admin","13.0000","None"
"","","Enabled","admin","325.0000","None"
"","","Enabled","admin","85.0000","None"
"","","Enabled","admin","100.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","4.0000","None"
"","47,51,123,127","Enabled","admin","0.0000",""
"","","Enabled","admin","31.0000","None"
"","","Enabled","admin","12.0000","None"
"","24,47,51,119,123,127,172,173","Enabled","admin","0.0000",""
"","","Enabled","admin","12.0000","None"
"","","Enabled","admin","6.0000","None"
"","43,44,45,115,120,121","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","9.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","3.0000","None"
"","47,123","Enabled","admin","5.0000","None"
"","47,51,123,127","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","20,21,22,115,116,117","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","17,32,34,104,106","Enabled","admin","0.0000","None"
"","17,20,32,33,104,105","Enabled","admin","0.0000",""
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","26.0000","None"
"","37,42,109,114","Enabled","admin","0.0000",""
"","","Enabled","admin","27.0000","None"
"","","Enabled","admin","14.0000","None"
"","","Enabled","admin","36.0000","None"
"","30,36,102,108","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","8.0000","None"
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","0.0000","None"
"","30,36,102,108","Enabled","admin","29.0000","None"
"","30,36,102,108","Enabled","admin","24.0000","None"
"","30,36,102,108","Enabled","admin","16.0000","None"
"","30,36,102,108","Enabled","admin","105.0000","None"
"","31,37,103,109","Enabled","admin","12.0000","None"
"","31,37,103,109","Enabled","admin","11.0000","None"
"","31,37,103,109","Enabled","admin","12.0000","None"
"","31,37,103,109","Enabled","admin","11.0000","None"
"","31,37,103,109","Enabled","admin","7.0000","None"
"","37,109","Enabled","admin","10.0000","None"
"","37,109","Enabled","admin","26.0000","None"
"","37,109","Enabled","admin","6.0000",""
"","17,20,38,39,110,111","Enabled","admin","0.0000",""
"","","Enabled","admin","7.0000","None"
"","18,26,30,32,36,38,41,102,104,108,110,113","Enabled","admin","33.0000","None"
"","31,37,42,103,109,114","Enabled","admin","6.0000","None"
"","30,36,102,108","Enabled","admin","0.0000",""
"","","Enabled","admin","13.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","11.0000","None"
"","","Enabled","admin","8.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","30.0000","None"
"","","Enabled","admin","30.0000","None"
"","","Enabled","admin","21.0000","None"
"","","Enabled","admin","28.0000","None"
"","","Enabled","admin","33.0000","None"
"","","Enabled","admin","21.0000","None"
"","","Enabled","admin","17.0000","None"
"","","Enabled","admin","41.0000","None"
"","","Enabled","admin","30.0000","None"
"","","Enabled","admin","42.0000","None"
"","60,64,65,66,70,143,144","Enabled","admin","0.0000",""
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","39.0000","None"
"","","Enabled","admin","33.0000","None"
"","","Enabled","admin","34.0000","None"
"","60,64,65,66,70,143,144","Enabled","admin","0.0000",""
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","14.0000","None"
"","","Enabled","admin","28.0000","None"
"","","Enabled","admin","23.0000","None"
"","60,64,65,66,70,143,144","Enabled","admin","0.0000",""
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","17.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","65.0000","None"
"","73,93,94,136,137","Enabled","admin","13.0000","None"
"","73,93,94,136,137","Enabled","admin","8.0000","None"
"","73,93,94,136,137","Enabled","admin","4.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","4.0000","None"
"","95,138","Enabled","admin","4.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","4.0000","None"
"","60,63,65,66,69,141,142","Enabled","admin","0.0000",""
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","8.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","6.0000","None"
"","60,63,65,66,69,141,142","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","6.0000","None"
"","60,63,65,66,69,141,142","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","11.0000","None"
"","","Enabled","admin","13.0000","None"
"","60,63,65,66,69,141,142","Enabled","admin","0.0000",""
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","12.0000","None"
"","60,63,65,66,69,141,142","Enabled","admin","0.0000",""
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","6.0000","None"
"","60,63,65,66,69,141,142","Enabled","admin","0.0000",""
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","10.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","5.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","69.0000","None"
"","","Enabled","admin","152.0000","None"
"","","Enabled","admin","114.0000","None"
"","","Enabled","admin","21.0000","None"
"","","Enabled","admin","16.0000","None"
"","73,74,134,135","Enabled","admin","0.0000",""
"","66,71,72,167,168","Enabled","admin","0.0000",""
"","60,62,65,66,68,139,140","Enabled","admin","0.0000",""
"","60,64,65,66,70,143,144","Enabled","admin","0.0000",""
"","73,93,94,136,137","Enabled","admin","11.0000","None"
"","","Enabled","admin","4.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000",""
"","56,57,145,150,151","Enabled","admin","0.0000",""
"","","Enabled","admin","123.0000","None"
"","88,89,90,115,128,129","Enabled","admin","0.0000",""
"","51,127,172,173","Enabled","admin","0.0000",""
"","47,51,123,127","Enabled","admin","0.0000",""
"","95,138","Enabled","admin","0.0000",""
"","60,63,65,66,69,141,142","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","17,20,32,35,37,38,40,42,104,107,109,110,112,114","Enabled","admin","0.0000",""
"","17,18,26,29,32,35,38,40,101,104,107,110,112","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","78,82,86,157,161,165","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
"","95,138","Enabled","admin","0.0000",""
"","95,138","Enabled","admin","0.0000",""
"","95,138","Enabled","admin","0.0000",""
"","17,18,20,26,28,100","Enabled","admin","0.0000",""
"","","Enabled","admin","24.0000","Taxable Goods"
"","","Enabled","admin","50.0000","Taxable Goods"
"","17,18,19,20,26,27","Enabled","admin","0.0000",""
"","18,26,30,32,36,102,104,108","Enabled","admin","0.0000",""
"","18,26,30,32,36,102,104,108","Enabled","admin","0.0000",""
"","96,99,169","Enabled","admin","0.0000",""
"","96,99,169","Enabled","admin","0.0000",""
"","96,99,169","Enabled","admin","0.0000",""
"","96,99,169","Enabled","admin","0.0000",""
"","96,99,169","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000",""
